1,2,3,4,5,6,7,8,9,10
华为云GaussDB数据库-开发(java/python),西安·雁塔区·高新软件园,20-40K·16薪,经验不限,本科,华为,计算机软件,java Python,五险一金，节日福利，补充医疗保险，零食下午茶，员工旅游，年终奖，定期体检，加班补助，股票期权，餐补,/job_detail/086d4cf5a92847321XR82Nm1EFtR.html
Java软件开发工程师,西安·雁塔区·高新软件园,15-25K,经验不限,本科,华为,计算机软件,微服务架构 后端开发 Linux 前端 微服务 java,股票期权，补充医疗保险，节日福利，年终奖，五险一金，定期体检，加班补助，员工旅游，餐补，零食下午茶,/job_detail/bed45945c06d78331nFy2tW6EFtV.html
Java软件开发工程师,西安·雁塔区·高新软件园,15-30K·16薪,经验不限,本科,华为技术有限公司,计算机软件,软件开发 java 工程师,股票期权，全勤奖，加班补助，离职补偿，年终奖，员工旅游，五险一金，定期体检，通讯补贴，住房补贴，节日福利，零食下午茶，交通补助，餐补，免费班车，带薪年假，补充医疗保险,/job_detail/157a8afeb3e3b9141nB-096-EVNQ.html
Java开发工程师,西安·雁塔区·高新软件园,14-28K,经验不限,本科,华为技术有限公司,计算机软件,java 后端开发 WEB开发 软件工程师,餐补，零食下午茶，年终奖，五险一金，交通补助，通讯补贴，加班补助，补充医疗保险，全勤奖，定期体检，免费班车，住房补贴，员工旅游，股票期权，带薪年假，节日福利，离职补偿,/job_detail/7d69c7af45802e471nF42dS6E1tU.html
Java,西安·雁塔区·高新软件园,20-35K,3-5年,本科,民生科技,互联网金融,软件工程师 后端开发 Spring SpringCloud,五险一金，免费班车，年终奖，定期体检，补充医疗保险，包吃，带薪年假，节日福利，交通补助,/job_detail/9497d16e99e7dfc11XZ62du1FltR.html
Java,西安·雁塔区·高新软件园,15-30K,经验不限,本科,华为,计算机软件,java,五险一金，员工旅游，补充医疗保险，加班补助，定期体检，餐补，股票期权，节日福利，年终奖，零食下午茶,/job_detail/d2e23344074f82bf1nNz2du5EVBS.html
Java开发工程师,西安·雁塔区·高新软件园,14-28K,经验不限,本科,华为技术有限公司,计算机软件,MySQL java Spring SpringMVC,员工旅游，五险一金，通讯补贴，交通补助，年终奖，餐补，补充医疗保险，全勤奖，免费班车，住房补贴，零食下午茶，离职补偿，定期体检，加班补助，股票期权，节日福利，带薪年假,/job_detail/e20e40c33794784c1nJ729m1EVVU.html
Java,西安·雁塔区·鱼化寨,15-16K·24薪,1-3年,本科,华为技术有限公司,计算机软件,Python java,交通补助，年终奖，离职补偿，全勤奖，免费班车，补充医疗保险，股票期权，通讯补贴，零食下午茶，餐补，定期体检，五险一金，节日福利，员工旅游，加班补助，带薪年假，住房补贴,/job_detail/4d7736af82fa0ea21nFy3Ny0E1ZY.html
Java工程师,西安·雁塔区·高新软件园,20-40K·16薪,经验不限,本科,CloudBU,互联网,云计算 软件工程师 java,五险一金，免费班车，定期体检，年终奖，餐补，补充医疗保险，节日福利，带薪年假，加班补助，零食下午茶,/job_detail/61953dc8e507fdaf1nZ53NW9FlZV.html
Java,西安·雁塔区·高新软件园,20-40K,1-3年,本科,华为技术有限公司,计算机软件,多线程 软件工程师 java,全勤奖，住房补贴，节日福利，股票期权，加班补助，餐补，离职补偿，带薪年假，免费班车，交通补助，零食下午茶，年终奖，通讯补贴，补充医疗保险，员工旅游，五险一金，定期体检,/job_detail/44e31261e84b5e4f1nFy3N-6EVNW.html
java开发,西安·雁塔区·高新软件园,20-40K,1-3年,本科,华为技术有限公司,计算机软件,云计算 java 中间件,通讯补贴，五险一金，年终奖，员工旅游，交通补助，股票期权，离职补偿，节日福利，定期体检，餐补，住房补贴，零食下午茶，免费班车，全勤奖，补充医疗保险，带薪年假，加班补助,/job_detail/3ef971fc650454bc0HZ82N6-GFE~.html
JAVA开发工程师,西安·雁塔区·高新软件园,15-16K·14薪,经验不限,本科,华为,计算机软件,java 大数据 springboot,节日福利，定期体检，餐补，零食下午茶，年终奖，加班补助，五险一金，员工旅游，股票期权，补充医疗保险,/job_detail/4c2e957d3bea137e1nx53dW_FFdR.html
Java软件工程师,西安·长安区·郭杜,11-20K,5-10年,本科,特变电工新能源公司,新能源,java sql spring 数据库 linux vue js,通讯补贴，节日福利，五险一金，带薪年假，免费班车，股票期权，加班补助，补充医疗保险，年终奖，员工旅游，定期体检,/job_detail/97921cf2b9f811b01nBz3di6GFFU.html
Java,西安·雁塔区,15-30K,经验不限,本科,华为技术有限公司,计算机软件,后端开发 java,离职补偿，带薪年假，补充医疗保险，零食下午茶，节日福利，交通补助，餐补，五险一金，员工旅游，全勤奖，定期体检，年终奖，免费班车，通讯补贴，住房补贴，股票期权，加班补助,/job_detail/bae786246ac0e0b21nJ_3N-1ElJR.html
JAVA软件高级工程师,西安·雁塔区·高新软件园,20-35K·14薪,5-10年,本科,华为技术有限公司,计算机软件,java,餐补，离职补偿，定期体检，零食下午茶，免费班车，五险一金，带薪年假，住房补贴，节日福利，员工旅游，补充医疗保险，年终奖，全勤奖，交通补助，加班补助，通讯补贴，股票期权,/job_detail/d3983f9469bce00f1nx-2d6_FVdW.html
java工程师,西安·雁塔区·高新软件园,13-26K·14薪,3-5年,本科,华为,计算机软件,后端开发 Linux java,加班补助，股票期权，五险一金，定期体检，员工旅游，零食下午茶，餐补，节日福利，补充医疗保险，年终奖,/job_detail/961ac1b61acf26eb1nZy09S5F1FR.html
Java开发工程师,西安·雁塔区·高新软件园,15-16K·20薪,1-3年,本科,华为技术有限公司,计算机软件,java,补充医疗保险，全勤奖，交通补助，零食下午茶，通讯补贴，股票期权，免费班车，餐补，带薪年假，年终奖，定期体检，加班补助，五险一金，节日福利，住房补贴，离职补偿，员工旅游,/job_detail/a0e94931da1337a51nFy09S8FVRW.html
Java开发工程师,西安·雁塔区·绿地世纪城,2-3K,3-5年,本科,西安赋能,互联网,java 区块链 Spring 后端开发,全勤奖，带薪年假，住房补贴，员工旅游，五险一金，加班补助，餐补，节日福利，定期体检,/job_detail/136f6053920cb15e33N82tm9GFs~.html
Java研发工程师,西安·雁塔区·电子城,10-15K,5-10年,大专,纯真信息技术,计算机软件,java Spring Boot SpringCloud Redis MySQL,补充医疗保险，员工旅游，带薪年假，五险一金，年终奖，节日福利，定期体检，加班补助,/job_detail/1c215187f06d06693nVz39u_GVY~.html
Java开发工程师,西安,11-17K·13薪,3-5年,本科,迪维勒普科技,通信/网络设备,java 软件开发 数据库 web开发,员工旅游，带薪年假，节日福利，定期体检，五险一金，零食下午茶，年终奖,/job_detail/2aa1d8c48e10da8c1XR52du6EVVT.html
Java开发工程师,西安·雁塔区·高新软件园,15-20K,1-3年,本科,华为,计算机软件,软件工程师 后端开发 JDK java 无线5G,员工旅游，年终奖，餐补，零食下午茶，五险一金，加班补助，节日福利，补充医疗保险，股票期权，定期体检,/job_detail/b740f10c69f7bcc31nFy3N-_E1JX.html
java开发工程师,西安·雁塔区·高新软件园,15-30K,经验不限,本科,华为,计算机软件,Spring SpringBoot Redis java,定期体检，股票期权，员工旅游，补充医疗保险，餐补，零食下午茶，节日福利，加班补助，年终奖，五险一金,/job_detail/1951aa1093293ef91nZ73t-9E1ZS.html
JAVA开发工程师,西安·雁塔区·高新软件园,13-26K·14薪,经验不限,本科,华为技术有限公司,计算机软件,java,补充医疗保险，定期体检，离职补偿，节日福利，免费班车，住房补贴，年终奖，带薪年假，零食下午茶，全勤奖，五险一金，交通补助，股票期权，餐补，通讯补贴，加班补助，员工旅游,/job_detail/55f24a7697f5bf061nx-2d68FltV.html
Java开发工程师,西安·雁塔区·科技路西口,9-14K,3-5年,大专,友德信息,计算机软件,java Java开发 软件开发,节日福利，年终奖，全勤奖，带薪年假，五险一金，员工旅游,/job_detail/ff1377c252548a371nxy2Nm5ElBQ.html
【急招】Java工程师,西安·长安区·紫薇田园都市,15-30K·18薪,经验不限,本科,华为,计算机软件,Python Shell 分布式技术 微服务架构 java,零食下午茶，员工旅游，加班补助，股票期权，五险一金，补充医疗保险，节日福利，年终奖，餐补，定期体检,/job_detail/0fe5e31a7ca2b53c1nx72dm5GFRQ.html
华为德科Java开发工程师,西安·雁塔区·高新软件园,15-30K·16薪,经验不限,本科,华为技术有限公司,计算机软件,java,补充医疗保险，交通补助，节日福利，年终奖，离职补偿，定期体检，零食下午茶，餐补，五险一金，住房补贴，通讯补贴，带薪年假，免费班车，全勤奖，加班补助，股票期权，员工旅游,/job_detail/034a46962d7dafde1nF_3tq_EFRX.html
Java研发工程师,西安·雁塔区·高新软件园,14-28K,经验不限,本科,华为,计算机软件,MySQL java spring,节日福利，五险一金，年终奖，股票期权，加班补助，零食下午茶，餐补，定期体检，补充医疗保险，员工旅游,/job_detail/3a1858122c18476c1nFz2Nu-E1FW.html
Java开发工程师,西安·雁塔区·高新软件园,15-30K·16薪,经验不限,本科,华为,计算机软件,java 软件工程师,五险一金，定期体检，零食下午茶，年终奖，加班补助，节日福利，股票期权，员工旅游，补充医疗保险，餐补,/job_detail/dd8accdd22a7b9ee1nNz29-4GFRV.html
JAVA高级开发工程师（西安）,西安·雁塔区·高新软件园,15-25K,5-10年,本科,上海格尔软件,信息安全,分布式技术 微服务架构 Spring java 研发,年终奖，五险一金，定期体检，交通补助，股票期权，节日福利，加班补助，餐补，补充医疗保险，带薪年假，员工旅游，通讯补贴,/job_detail/b3852e687de1c06b1nd72d-9FVNQ.html
Java后端开发工程师（西安）,西安·雁塔区·枫林绿洲,18-35K,3-5年,本科,民生科技,互联网金融,数据结构 Spring SpringCloud java,五险一金，补充医疗保险，年终奖，免费班车，包吃，交通补助，定期体检，带薪年假，节日福利,/job_detail/2c9a5227d9fbbbff1nNz3dq8FFJR.html
Java软件开发工程师,西安·雁塔区·高新软件园,15-30K,1-3年,本科,华为,计算机软件,软件工程师 数据结构 SQL java c C++,节日福利，餐补，定期体检，年终奖，员工旅游，股票期权，五险一金，补充医疗保险，加班补助，零食下午茶,/job_detail/69b797987f1e8bf61nB539S8FlVS.html
Java开发工程师(CSIG全资子公司),西安·雁塔区·枫林绿洲,14-28K·16薪,1-3年,本科,腾讯,互联网,SQL Spring 后端开发 java,带薪年假，住房补贴，补充医疗保险，定期体检，年终奖，公仔周边活动，包吃，员工旅游，餐补，交通补助，五险一金，节日福利，免费早晚餐，免费健身房，零食下午茶，股票期权，免费班车,/job_detail/c6bba9c2a7918e421nF_3Nq_GVpQ.html
德科“华为精英研发项目”java开发工程,西安,18-30K·14薪,3-5年,本科,华为,计算机软件,Spring Maven MySQL java,年终奖，补充医疗保险，节日福利，加班补助，员工旅游，定期体检，餐补，零食下午茶，五险一金，股票期权,/job_detail/0c631b4e33342ef31XV52t-5ElZQ.html
华为云Java/Web/Python开发-西安,西安·长安区·紫薇田园都市,20-40K·15薪,1-3年,本科,华为,计算机软件,java python vue 微服务架构 WEB开发,节日福利，加班补助，零食下午茶，员工旅游，定期体检，股票期权，餐补，五险一金，年终奖，补充医疗保险,/job_detail/dbfd8b83764c13391XV70tm8EFZY.html
【数据库内核+管控】c/java研发工程师/测试,西安·雁塔区·高新软件园,18-35K·16薪,经验不限,本科,华为,计算机软件,SQL 分布式技术 Oracle MySQL PostgreSQL,零食下午茶，餐补，补充医疗保险，加班补助，年终奖，股票期权，五险一金，员工旅游，定期体检，节日福利,/job_detail/2362f10ed2e5b3cc1nB-3N65ElpV.html
通用软件开发工程师,西安·雁塔区·高新软件园,15-25K,经验不限,本科,华为,计算机软件,微服务架构 分布式技术 软件工程师 WEB开发,定期体检，零食下午茶，五险一金，股票期权，年终奖，节日福利，餐补，补充医疗保险，员工旅游，加班补助,/job_detail/9da677b5ee86567f1nxy2d65EFdW.html
高级后端开发工程师-西安,西安·长安区·高新软件园,21-40K·14薪,5-10年,本科,华为技术有限公司,计算机软件,后端开发 全栈开发 分布式技术 MySQL,全勤奖，补充医疗保险，加班补助，员工旅游，五险一金，零食下午茶，带薪年假，节日福利，免费班车，定期体检，餐补，住房补贴，通讯补贴，交通补助，股票期权，年终奖，离职补偿,/job_detail/018bafa25601b4121XV729W-EFRS.html
后端开发工程师,西安·雁塔区·高新软件园,15-30K,经验不限,本科,华为云计算,计算机服务,Python 分布式技术 多线程 后端开发 Linux,年终奖，定期体检，加班补助，带薪年假，免费班车，股票期权，补充医疗保险，节日福利,/job_detail/b8a1fa3a57fad7181nB93dy1ElpY.html
云服务开发工程师,西安·长安区·高新软件园,15-30K,3-5年,本科,西安华为,通信/网络设备,Python Spring Maven 容器技术 软件工程师,加班补助，补充医疗保险，股票期权，定期体检，员工旅游，年终奖，五险一金，节日福利,/job_detail/60922bfe159bf0ab1XV-2d6_ElNY.html
软件开发工程师,西安·雁塔区·高新软件园,15-30K·15薪,经验不限,本科,华为,计算机软件,Python 微服务架构 后端开发 java c c++,五险一金，员工旅游，零食下午茶，补充医疗保险，餐补，股票期权，节日福利，年终奖，定期体检，加班补助,/job_detail/1f0d06c4112a91961XR83t25F1dW.html
中级软件工程师,西安·长安区·郭杜,11-22K,3-5年,本科,北软网络科技,计算机服务,java c# MES,交通补助，加班补助，全勤奖，节日福利，补充医疗保险，五险一金，定期体检,/job_detail/ced1b5a063c5a8f11XZ73dq8FFRR.html
应用软件设计师,西安·长安区·郭杜,10-15K,1-3年,本科,天和防务,电子/半导体/集成电路,MySQL java c c++,交通补助，餐补，五险一金，节日福利，带薪年假，免费班车，全勤奖，年终奖,/job_detail/ee73b250f49d48b51nBz3dW-FVBU.html
算法工程师,西安·雁塔区·高新软件园,15-23K,3-5年,本科,西安瑞特森,计算机软件,C++ opencv java python springboot,定期体检，五险一金，公司团建，节日福利，带薪年假，加班补助,/job_detail/253f392a6c0f60631XV62t-9FVNQ.html
